account,item_id,sku,title,status,match_pct,mobile_words,visible_words,mobile_words_missing_from_visible,mobile_text,visible_text
dows,365879907980,,ASR Outdoor Stainless Steel 8.75in Gardening Folding Trowel with 1mm Nylon Pouch,OK,100.0,78,109,,"Keep your garden nice and tidy at all times with the ASR Outdoor Mini Folding Trowel! The ASR Outdoor Mini Folding Trowel is a great addition to any gardener's tool collection. Each trowel is constructed of heavy-gauge stainless steel, so it wont rust or corrode. Fully extended, the trowel measures ","Deals Only Web Store Our Store ASR Outdoor Stainless Steel 8.75in Gardening Folding Trowel with 1mm Nylon Pouch Keep your garden nice and tidy at all times with the ASR Outdoor Mini Folding Trowel! Key Features Dimensions Extended: 8.75"" Dimensions Folded: 5.75"" Material: Stainless Steel Comes w/ Ny"
dows,126469785057,,All Pure Womens 3 Blade Swivel Razor Pack 2 Pieces Lubricating Strip for Comfort,OK,100.0,81,108,,"Are you sick and tired of razor bumps and nicks? You need the All Pure Womens 2 Piece Razor Blade Pack! This set of razor blades comes with 6 pieces, so you won't need to worry about running out of razors any time soon. Each razor features 3 swivel blades that will aid grooming in hard to reach plac",Deals Only Web Store Our Store All Pure Womens 3 Blade Swivel Razor Pack 2 Pieces Lubricating Strip for Comfort Are you sick and tired of razor bumps and nicks? You need the All Pure Womens 2 Piece Razor Blade Pack! Key Features 2 PIECE SET - Comes with 2 Razors | Don't Worry About Running Out of Fr
dows,365879832389,,Aluminum Colored Carabiner Key Chain Spring Clip Medium Size Assorted Colors 6pk,OK,100.0,68,96,,"These colorful carabiners are a great way to keep your keys organized and easily accessible, whether they're in your purse, pocket or key bowl. They come in 7 different colors, so everyone will be able to keep their keys straight and color-coded. Measuring in at just 2.75"" long and 7mm thick, these ","Deals Only Web Store Our Store Aluminum Colored Carabiner Key Chain Spring Clip Medium Size Assorted Colors 6pk These colorful carabiners are a great way to keep your keys organized and easily accessible, whether they're in your purse, pocket or key bowl. They come in 7 different colors, so everyone"
dows,365879908004,,Colortivity Bible Fun Coloring Book with Activities for Kids 96pg 2pk Assorted,OK,100.0,77,225,,"Looking for a great source of healthy entertainment that will grow the mind and enhance the soul of your little ones? This two-pack assorted Colortivity Bible Fun coloring book set provides just that! Allowing your child to enrich their faith with these brilliantly illustrated coloring books, that t",Deals Only Web Store Our Store Colortivity Bible Fun Coloring Book with Activities for Kids 96pg 2pk Assorted Looking for a great source of healthy entertainment that will grow the mind and enhance the soul of your little ones? This two-pack assorted Colortivity Bible Fun coloring book set provides 
dows,365880042764,,Marvel Spiderman 3 Inch Wibbly Squish Bead Buddies Ball Fidget Toy,OK,100.0,46,144,,"Unleash your inner superhero with the Marvel Spider-Man Wibbly Squishy Stress Ball! Featuring a bold geometric Spidey logo and vibrant wibbly beads inside a mesh design, this 3-inch fidget ball lights up with a dazzling LED glow when you squeeze or shake it - perfect for Marvel fans of all ages!","Deals Only Web Store Our Store Marvel Spiderman 3 Inch Wibbly Squish Bead Buddies Ball Fidget Toy Unleash your inner superhero with the Marvel Spider-Man Wibbly Squishy Stress Ball! Featuring a bold geometric Spidey logo and vibrant wibbly beads inside a mesh design, this 3-inch fidget ball lights u"
dows,365879950546,,ASR Tactical 3pc Stainless Steel Shark Full Tang Throwing Knives Set,OK,100.0,87,232,,"Whether you view knife throwing as an competitive art form or casual weekend hobby to get together with friends over, this ASR Tactical three piece throwing knives set will get the job done! This set may not qualify as tournament grade professional throwing knives, but they are suitable for all begi","Deals Only Web Store Our Store ASR Tactical 3pc Stainless Steel Shark Full Tang Throwing Knives Set Whether you view knife throwing as an competitive art form or casual weekend hobby to get together with friends over, this ASR Tactical three piece throwing knives set will get the job done! This set "
dows,235520156841,,Gold and Silver Jewelry Metal Stamping Tools Karat Marking Stamp (5 Sizes),OK,100.0,58,88,,"Authenticate your silver jewelry with the Universal Tool 925 Silver Marking Stamp! The bent style of this stamp is designed to easily mark the inside of a ring, making it easy to mark just about any type of jewelry. It can easily be used with your own tools by simply securing the jewelry and hitting","Deals Only Web Store Our Store Gold and Silver Jewelry Metal Stamping Tools Karat Marking Stamp (5 Sizes) Authenticate your silver jewelry with the Universal Tool 925 Silver Marking Stamp! Key Features Material: Stainless Steel Mark Designation: 925 Silver Mark Size: 3.625"" L Bent Style for Easy Use"
dows,127389857883,,ToolTreaux Stainless Steel Jumbo Tweezer Set Serrated Tips Secure Grip - 3pc,OK,100.0,82,159,,"The ToolTreaux 3pc large tweezer set comes with 3 different sizes of oversize tweezers - 8”, 10”, and 12” in length. These jumbo-sized tweezers are great for grabbing hard-to-reach items and offer a more sturdy grip than traditional small tweezers. Each tweezer features a serrated tip with a tapered","Deals Only Web Store Our Store ToolTreaux Stainless Steel Jumbo Tweezer Set Serrated Tips Secure Grip - 3pc The ToolTreaux 3pc large tweezer set comes with 3 different sizes of oversize tweezers - 8”, 10”, and 12” in length. These jumbo-sized tweezers are great for grabbing hard-to-reach items and o"
dows,365879996385,,ToolTreaux Nylon Storage Tool Bag with Side Pockets Shoulder Strap 18 x 8.5 In,OK,100.0,89,163,,"Keep all of your tools and materials in one convenient place with the ToolTreaux Nylon Storage Tool Bag! Our tool bag is constructed of heavy-duty, durable nylon that will keep your tools organized and ready to use whenever you need them. The bag itself measures 15"" x 9"" x 11"" when open, and has a s",Deals Only Web Store Our Store ToolTreaux Nylon Storage Tool Bag with Side Pockets Shoulder Strap 18 x 8.5 In Keep all of your tools and materials in one convenient place with the ToolTreaux Nylon Storage Tool Bag! Key Features DURABLE CONSTRUCTION - The ToolTreaux tool bag is constructed of high-qu
dows,126479943435,,ASR Outdoor 13pc Beginner Geology Rock Hounding Kit with Mining Tools and Carry,OK,100.0,29,244,,"If rock hounding, gem hunting or fossil finding are your outdoor hobby or keen geological interest, you’ll need the right tools to set yourself up for success in the field","Deals Only Web Store Our Store ASR Outdoor 13pc Beginner Geology Rock Hounding Kit with Mining Tools and Carry If rock hounding, gem hunting or fossil finding are your outdoor hobby or keen geological interest, you’ll need the right tools to set yourself up for success in the field. From breaking up"
dows,364861408681,,ASR Outdoor Aluminum Sluice Box Gold Panning Kit Classifier Combo Set 16pc,OK,100.0,80,291,,"The ASR Outdoor Sluice Box Gold Prospecting Kit comes with everything you'll need to pan for gold anywhere, anytime! The backbone of this kit is made up of The ASR Outdoor Backpack Folding Sluice Box for Gold Panning features a 3pc folding design and a 50 inch gravity fed channel, together creating ","Deals Only Web Store Our Store ASR Outdoor Aluminum Sluice Box Gold Panning Kit Classifier Combo Set 16pc The ASR Outdoor Sluice Box Gold Prospecting Kit comes with everything you'll need to pan for gold anywhere, anytime! The backbone of this kit is made up of The ASR Outdoor Backpack Folding Sluic"
dows,236345160660,,Productive Fitness Resistance Tubing Workout Training Poster Series Home Use,OK,100.0,63,83,,"Work out at home with the Productive Fitness Resistance Tubing Training Series Posters! Written and designed by experts, these posters are intended to help you learn proper exercise technique and form. Each is detailed with easy to follow step by step instructions, as well as descriptive color photo","Deals Only Web Store Our Store Productive Fitness Resistance Tubing Workout Training Poster Series Home Use Work out at home with the Productive Fitness Resistance Tubing Training Series Posters! Key Features Dimensions: 24"" x 36"" Written & Designed by Fitness Experts Intended to Teach Proper Exerci"
dows,127389969234,,ASR Outdoor Foldable Portable Clear Camping Collapsible Water Storage Bag 16.9oz,OK,100.0,76,217,,"Reusable, lightweight and compact, the ASR Outdoor Foldable Portable Clear Camping Collapsible Water Storage Bag Container Canteen is the perfect water storage carrier designed for all your outdoor and recreational activities, excursions and camping trips alike. And. while the water storage containe","Deals Only Web Store Our Store ASR Outdoor Foldable Portable Clear Camping Collapsible Water Storage Bag 16.9oz Reusable, lightweight and compact, the ASR Outdoor Foldable Portable Clear Camping Collapsible Water Storage Bag Container Canteen is the perfect water storage carrier designed for all you"
dows,127389946579,,Heavy Duty Mylar Emergency Sleeping Bag Outdoor Camping Survival Shelter,OK,100.0,57,266,,"Torrential rain, hail, snowstorm or extreme wind, never be caught in the cold without a thermal emergency blanket sleeping bag! Also referred to as a bivy sack, the ASR Outdoor thermal emergency blanket sleeping bag was engineered to retain body heat and provide protection, warmth and dryness when y","Deals Only Web Store Our Store Heavy Duty Mylar Emergency Sleeping Bag Outdoor Camping Survival Shelter Torrential rain, hail, snowstorm or extreme wind, never be caught in the cold without a thermal emergency blanket sleeping bag! Also referred to as a bivy sack, the ASR Outdoor thermal emergency b"
dows,235564694014,,"ASR Outdoor 7pc Gold Panning Kit 1/2 Mesh Classifier, 14"" 10"" Green Gold Pans, 2",OK,100.0,85,170,,"The ASR Outdoor 7 Piece Gold Prospecting Kit comes with everything you’ll need to pan, sift, pick up and store gold and gems! Inside the kit, you’ll find a sifting classifier, 2 dual riffle gold sifting pans, a snifter bottle, 2 glass collection vials, and a magnifying tweezer. The classifier includ","Deals Only Web Store Our Store ASR Outdoor 7pc Gold Panning Kit 1/2 Mesh Classifier, 14"" 10"" Green Gold Pans, 2 The ASR Outdoor 7 Piece Gold Prospecting Kit comes with everything you’ll need to pan, sift, pick up and store gold and gems! Inside the kit, you’ll find a sifting classifier, 2 dual riffl"
dows,365879907984,,Sonic the Hedgehog 2pc Pullback Race Cars Toy Vehicles Set for Boys Age 3 and Up,OK,100.0,45,144,,"Race into Action with Sonic & Knuckles! Get ready to race with the 2PC Sonic the Hedgehog Race Cars set! Featuring the iconic Sonic and Knuckles in their signature race cars, this officially licensed set brings the high-speed excitement of the Sonic universe to life. With pullback action, no batteri","Deals Only Web Store Our Store Sonic the Hedgehog 2pc Pullback Race Cars Toy Vehicles Set for Boys Age 3 and Up Race into Action with Sonic & Knuckles! Get ready to race with the 2PC Sonic the Hedgehog Race Cars set! Featuring the iconic Sonic and Knuckles in their signature race cars, this official"
dows,127389857861,,Jewelers Eye Loupe 3.5X Magnification for Precision Hobby Arts and Craft,OK,100.0,56,79,,"Magnify small gems and other objects with the Universal Hobby 3.5x Magnifying Loupe! This loupe magnifies items by 250%, and it features a 1"" diameter glass lens. It has a focal length of 4"" and a black plastic body. The unit itself is only 1.5"" in diameter, making it the perfect size for magnifying","Deals Only Web Store Our Store Jewelers Eye Loupe 3.5X Magnification for Precision Hobby Arts and Craft Magnify small gems and other objects with the Universal Hobby 3.5x Magnifying Loupe! Key Features Magnification Power: 3.5x (Objects 250% Bigger) Glass Lens Diameter: 1"" 10 Diopter | Focal Length "
dows,236345137218,,10pc Sterile Surgical Grade Replacement Scalpel Blades Universal Fit - Size 10,OK,100.0,63,96,,"For precision cutting, nothing beats a scalpel. These carbon steel scalpel blades are will ensure you make a precise cut when you can't afford to make mistakes. These size 10 replacement blades are made of durable solid carbon steel to ensure the most accurate of cuts when every detail counts. Cuts ","Deals Only Web Store Our Store 10pc Sterile Surgical Grade Replacement Scalpel Blades Universal Fit - Size 10 For precision cutting, nothing beats a scalpel. These carbon steel scalpel blades are will ensure you make a precise cut when you can't afford to make mistakes. Key Features Great For all Pr"
