handle,product_title,variant_title,sku,gtin_barcode,mpn,seo_title,seo_description,gpc,gender,age_group,condition,size_system,size_type
5lb-rough-brazilian-gemstone-paydirt-bag-geology-science-kit,"5LB Genuine Rough Gemstone Paydirt Bags, Rocks and Minerals Collection, Sift, Sort and Find Treasure","Madagascar Paydirt",DOY-ASRO-MDGRGEMSTONEPAYDIRT-5LB,00810131702267,ASRO-HEDRZPK1,"5lb Rough Gemstone Paydirt, Rocks & Minerals | ASR Outdoor","5lb bag of genuine Brazilian rough gemstone paydirt with two pounds of real gemstones. Sift, sort, and identify the stones, a discovery kit for collectors.",218,unisex,adult,new,US,regular
5lb-genuine-tumbled-rocks-and-gemstone-paydirt-geology-science-kit-14pc,"5lb Genuine Tumbled Rocks and Rough Gemstone Paydirt Kits, 14pc (2 Styles)",Madagascar,,,,"5lb Tumbled Rocks & Gemstone Paydirt Kit, 14pc | ASR Outdoor","14-piece gemstone paydirt kit with a 5lb bag of rough stones, a collapsible bucket, sifting screen, loupe, and tweezers. Sift, sort, and find treasure.",3500,unisex,adult,new,US,regular
5lb-genuine-tumbled-rocks-and-gemstone-paydirt-geology-science-kit-14pc,"5lb Genuine Tumbled Rocks and Rough Gemstone Paydirt Kits, 14pc (2 Styles)",Brazilian,,,,"5lb Tumbled Rocks & Gemstone Paydirt Kit, 14pc | ASR Outdoor","14-piece gemstone paydirt kit with a 5lb bag of rough stones, a collapsible bucket, sifting screen, loupe, and tweezers. Sift, sort, and find treasure.",3500,unisex,adult,new,US,regular
black-water-resistant-collapsible-backpack-camping-hiking-travel-bag,"Black Water Resistant Collapsible Backpack Camping Hiking Travel Bag","Default Title",SON-COLLAPBACKPACK-BLK,00810131704421,ASROBLKCOBP10,"Water-Resistant Collapsible Camping Backpack | ASR Outdoor","Water-resistant collapsible travel backpack in durable 420D fabric, with two mesh side pockets and two zippered compartments. Packs down for camping and travel.",100,unisex,adult,new,US,regular
asr-outdoor-5lb-cocada-pyrite-gemstone-paydirt-bag-gold-panning-kit,"Genuine Gemstone Paydirt Bags Rock Collecting (12 Rock Types)","Amethyst / 5lb",DOY-ASRO-GEMBRZAMETHYST-5LB-BUN,00810131707798,GEMBRZAMETHYST5,"Genuine Gemstone Paydirt Bags, Rock Collecting | ASR Outdoor","Genuine gemstone paydirt bag packed with raw stones across 12 rock types. A hands-on discovery kit for crystal and mineral collectors of every level.",218,unisex,adult,new,US,regular
asr-outdoor-5lb-cocada-pyrite-gemstone-paydirt-bag-gold-panning-kit,"Genuine Gemstone Paydirt Bags Rock Collecting (12 Rock Types)","Amethyst / 3lb",DOY-ASRO-GEMBRZAMETHYST-3LB-BUN,00810131700430,GEMBRZAMETHYST3,"Genuine Gemstone Paydirt Bags, Rock Collecting | ASR Outdoor","Genuine gemstone paydirt bag packed with raw stones across 12 rock types. A hands-on discovery kit for crystal and mineral collectors of every level.",218,unisex,adult,new,US,regular
asr-outdoor-5lb-cocada-pyrite-gemstone-paydirt-bag-gold-panning-kit,"Genuine Gemstone Paydirt Bags Rock Collecting (12 Rock Types)","Amethyst / 1lb",DOY-ASRO-GEMBRZAMETHYST-1LB,00810131700331,GEMBRZAMETHYST,"Genuine Gemstone Paydirt Bags, Rock Collecting | ASR Outdoor","Genuine gemstone paydirt bag packed with raw stones across 12 rock types. A hands-on discovery kit for crystal and mineral collectors of every level.",218,unisex,adult,new,US,regular
asr-outdoor-5lb-cocada-pyrite-gemstone-paydirt-bag-gold-panning-kit,"Genuine Gemstone Paydirt Bags Rock Collecting (12 Rock Types)","Cocada Pyrite / 5lb",DOY-ASRO-GEMPYRITE-5LB-BUN,00810131709594,GEMPYRITE5,"Genuine Gemstone Paydirt Bags, Rock Collecting | ASR Outdoor","Genuine gemstone paydirt bag packed with raw stones across 12 rock types. A hands-on discovery kit for crystal and mineral collectors of every level.",218,unisex,adult,new,US,regular
asr-outdoor-5lb-cocada-pyrite-gemstone-paydirt-bag-gold-panning-kit,"Genuine Gemstone Paydirt Bags Rock Collecting (12 Rock Types)","Cocada Pyrite / 3lb",DOY-ASRO-GEMPYRITE-3LB-BUN,00810131706999,GEMPYRITE3,"Genuine Gemstone Paydirt Bags, Rock Collecting | ASR Outdoor","Genuine gemstone paydirt bag packed with raw stones across 12 rock types. A hands-on discovery kit for crystal and mineral collectors of every level.",218,unisex,adult,new,US,regular
asr-outdoor-5lb-cocada-pyrite-gemstone-paydirt-bag-gold-panning-kit,"Genuine Gemstone Paydirt Bags Rock Collecting (12 Rock Types)","Cocada Pyrite / 1lb",DOY-ASRO-GEMPYRITE-1LB,00810131704100,GEMPYRITE,"Genuine Gemstone Paydirt Bags, Rock Collecting | ASR Outdoor","Genuine gemstone paydirt bag packed with raw stones across 12 rock types. A hands-on discovery kit for crystal and mineral collectors of every level.",218,unisex,adult,new,US,regular
asr-outdoor-5lb-cocada-pyrite-gemstone-paydirt-bag-gold-panning-kit,"Genuine Gemstone Paydirt Bags Rock Collecting (12 Rock Types)","Smoky Quartz / 5lb",DOY-ASRO-GEMSMOQUARTZ-5LB-BUN,00810131704162,GEMSMOQUARTZ5,"Genuine Gemstone Paydirt Bags, Rock Collecting | ASR Outdoor","Genuine gemstone paydirt bag packed with raw stones across 12 rock types. A hands-on discovery kit for crystal and mineral collectors of every level.",218,unisex,adult,new,US,regular
asr-outdoor-5lb-cocada-pyrite-gemstone-paydirt-bag-gold-panning-kit,"Genuine Gemstone Paydirt Bags Rock Collecting (12 Rock Types)","Smoky Quartz / 3lb",DOY-ASRO-GEMSMOQUARTZ-3LB-BUN,00810131709228,GEMSMOQUARTZ3,"Genuine Gemstone Paydirt Bags, Rock Collecting | ASR Outdoor","Genuine gemstone paydirt bag packed with raw stones across 12 rock types. A hands-on discovery kit for crystal and mineral collectors of every level.",218,unisex,adult,new,US,regular
asr-outdoor-5lb-cocada-pyrite-gemstone-paydirt-bag-gold-panning-kit,"Genuine Gemstone Paydirt Bags Rock Collecting (12 Rock Types)","Smoky Quartz / 1lb",DOY-ASRO-GEMSMOQUARTZ-1LB,00810131704896,GEMSMOQUARTZ,"Genuine Gemstone Paydirt Bags, Rock Collecting | ASR Outdoor","Genuine gemstone paydirt bag packed with raw stones across 12 rock types. A hands-on discovery kit for crystal and mineral collectors of every level.",218,unisex,adult,new,US,regular
asr-outdoor-5lb-cocada-pyrite-gemstone-paydirt-bag-gold-panning-kit,"Genuine Gemstone Paydirt Bags Rock Collecting (12 Rock Types)","Mariam Jasper / 5lb",DOY-ASRO-GEMMARJASPER-5LB-BUN,00810131705374,GEMMARJASPER5,"Genuine Gemstone Paydirt Bags, Rock Collecting | ASR Outdoor","Genuine gemstone paydirt bag packed with raw stones across 12 rock types. A hands-on discovery kit for crystal and mineral collectors of every level.",218,unisex,adult,new,US,regular
asr-outdoor-5lb-cocada-pyrite-gemstone-paydirt-bag-gold-panning-kit,"Genuine Gemstone Paydirt Bags Rock Collecting (12 Rock Types)","Mariam Jasper / 3lb",DOY-ASRO-GEMMARJASPER-3LB-BUN,00810131709761,GEMMARJASPER3,"Genuine Gemstone Paydirt Bags, Rock Collecting | ASR Outdoor","Genuine gemstone paydirt bag packed with raw stones across 12 rock types. A hands-on discovery kit for crystal and mineral collectors of every level.",218,unisex,adult,new,US,regular
asr-outdoor-5lb-cocada-pyrite-gemstone-paydirt-bag-gold-panning-kit,"Genuine Gemstone Paydirt Bags Rock Collecting (12 Rock Types)","Mariam Jasper / 1lb",DOY-ASRO-GEMMARJASPER-1LB,00810131705541,GEMMARJASPER,"Genuine Gemstone Paydirt Bags, Rock Collecting | ASR Outdoor","Genuine gemstone paydirt bag packed with raw stones across 12 rock types. A hands-on discovery kit for crystal and mineral collectors of every level.",218,unisex,adult,new,US,regular
asr-outdoor-5lb-cocada-pyrite-gemstone-paydirt-bag-gold-panning-kit,"Genuine Gemstone Paydirt Bags Rock Collecting (12 Rock Types)","Amazonite / 5lb",DOY-ASRO-GEMAMAZONITE-5LB-BUN,00810131706012,GEMAMAZONITE5,"Genuine Gemstone Paydirt Bags, Rock Collecting | ASR Outdoor","Genuine gemstone paydirt bag packed with raw stones across 12 rock types. A hands-on discovery kit for crystal and mineral collectors of every level.",218,unisex,adult,new,US,regular
asr-outdoor-5lb-cocada-pyrite-gemstone-paydirt-bag-gold-panning-kit,"Genuine Gemstone Paydirt Bags Rock Collecting (12 Rock Types)","Amazonite / 3lb",DOY-ASRO-GEMAMAZONITE-3LB-BUN,00810131701888,GEMAMAZONITE3,"Genuine Gemstone Paydirt Bags, Rock Collecting | ASR Outdoor","Genuine gemstone paydirt bag packed with raw stones across 12 rock types. A hands-on discovery kit for crystal and mineral collectors of every level.",218,unisex,adult,new,US,regular
asr-outdoor-5lb-cocada-pyrite-gemstone-paydirt-bag-gold-panning-kit,"Genuine Gemstone Paydirt Bags Rock Collecting (12 Rock Types)","Amazonite / 1lb",DOY-ASRO-GEMAMAZONITE-1LB,00810131705534,GEMAMAZONITE,"Genuine Gemstone Paydirt Bags, Rock Collecting | ASR Outdoor","Genuine gemstone paydirt bag packed with raw stones across 12 rock types. A hands-on discovery kit for crystal and mineral collectors of every level.",218,unisex,adult,new,US,regular
asr-outdoor-5lb-cocada-pyrite-gemstone-paydirt-bag-gold-panning-kit,"Genuine Gemstone Paydirt Bags Rock Collecting (12 Rock Types)","Carnelian / 5lb",DOY-ASRO-GEMCARNELIAN-5LB-BUN,00810131707835,GEMCARNELIAN5,"Genuine Gemstone Paydirt Bags, Rock Collecting | ASR Outdoor","Genuine gemstone paydirt bag packed with raw stones across 12 rock types. A hands-on discovery kit for crystal and mineral collectors of every level.",218,unisex,adult,new,US,regular
asr-outdoor-5lb-cocada-pyrite-gemstone-paydirt-bag-gold-panning-kit,"Genuine Gemstone Paydirt Bags Rock Collecting (12 Rock Types)","Carnelian / 3lb",DOY-ASRO-GEMCARNELIAN-3LB-BUN,00810131703752,GEMCARNELIAN3,"Genuine Gemstone Paydirt Bags, Rock Collecting | ASR Outdoor","Genuine gemstone paydirt bag packed with raw stones across 12 rock types. A hands-on discovery kit for crystal and mineral collectors of every level.",218,unisex,adult,new,US,regular
asr-outdoor-5lb-cocada-pyrite-gemstone-paydirt-bag-gold-panning-kit,"Genuine Gemstone Paydirt Bags Rock Collecting (12 Rock Types)","Carnelian / 1lb",DOY-ASRO-GEMCARNELIAN-1LB,00810131709754,GEMCARNELIAN,"Genuine Gemstone Paydirt Bags, Rock Collecting | ASR Outdoor","Genuine gemstone paydirt bag packed with raw stones across 12 rock types. A hands-on discovery kit for crystal and mineral collectors of every level.",218,unisex,adult,new,US,regular
asr-outdoor-5lb-cocada-pyrite-gemstone-paydirt-bag-gold-panning-kit,"Genuine Gemstone Paydirt Bags Rock Collecting (12 Rock Types)","Fuchsite / 5lb",DOY-ASRO-GEMFUCHSITE-5LB-BUN,00810131702441,GEMFUCHSITE5,"Genuine Gemstone Paydirt Bags, Rock Collecting | ASR Outdoor","Genuine gemstone paydirt bag packed with raw stones across 12 rock types. A hands-on discovery kit for crystal and mineral collectors of every level.",218,unisex,adult,new,US,regular
asr-outdoor-5lb-cocada-pyrite-gemstone-paydirt-bag-gold-panning-kit,"Genuine Gemstone Paydirt Bags Rock Collecting (12 Rock Types)","Fuchsite / 3lb",DOY-ASRO-GEMFUCHSITE-3LB-BUN,00810131705282,GEMFUCHSITE3,"Genuine Gemstone Paydirt Bags, Rock Collecting | ASR Outdoor","Genuine gemstone paydirt bag packed with raw stones across 12 rock types. A hands-on discovery kit for crystal and mineral collectors of every level.",218,unisex,adult,new,US,regular
asr-outdoor-5lb-cocada-pyrite-gemstone-paydirt-bag-gold-panning-kit,"Genuine Gemstone Paydirt Bags Rock Collecting (12 Rock Types)","Fuchsite / 1lb",DOY-ASRO-GEMFUCHSITE-1LB,00810131701727,GEMFUCHSITE,"Genuine Gemstone Paydirt Bags, Rock Collecting | ASR Outdoor","Genuine gemstone paydirt bag packed with raw stones across 12 rock types. A hands-on discovery kit for crystal and mineral collectors of every level.",218,unisex,adult,new,US,regular
asr-outdoor-5lb-cocada-pyrite-gemstone-paydirt-bag-gold-panning-kit,"Genuine Gemstone Paydirt Bags Rock Collecting (12 Rock Types)","Rainbow Moonstone / 5lb",DOY-ASRO-GEMMOONSTONE-5LB-BUN,00810131705138,GEMMOONSTONE5,"Genuine Gemstone Paydirt Bags, Rock Collecting | ASR Outdoor","Genuine gemstone paydirt bag packed with raw stones across 12 rock types. A hands-on discovery kit for crystal and mineral collectors of every level.",218,unisex,adult,new,US,regular
asr-outdoor-5lb-cocada-pyrite-gemstone-paydirt-bag-gold-panning-kit,"Genuine Gemstone Paydirt Bags Rock Collecting (12 Rock Types)","Rainbow Moonstone / 3lb",DOY-ASRO-GEMMOONSTONE-3LB-BUN,00810131704278,GEMMOONSTONE3,"Genuine Gemstone Paydirt Bags, Rock Collecting | ASR Outdoor","Genuine gemstone paydirt bag packed with raw stones across 12 rock types. A hands-on discovery kit for crystal and mineral collectors of every level.",218,unisex,adult,new,US,regular
asr-outdoor-5lb-cocada-pyrite-gemstone-paydirt-bag-gold-panning-kit,"Genuine Gemstone Paydirt Bags Rock Collecting (12 Rock Types)","Rainbow Moonstone / 1lb",DOY-ASRO-GEMMOONSTONE-1LB,00810131707972,GEMMOONSTONE,"Genuine Gemstone Paydirt Bags, Rock Collecting | ASR Outdoor","Genuine gemstone paydirt bag packed with raw stones across 12 rock types. A hands-on discovery kit for crystal and mineral collectors of every level.",218,unisex,adult,new,US,regular
asr-outdoor-5lb-cocada-pyrite-gemstone-paydirt-bag-gold-panning-kit,"Genuine Gemstone Paydirt Bags Rock Collecting (12 Rock Types)","Sea Jasper / 5lb",DOY-ASRO-GEMSEAJASPER-5LB-BUN,00810131708191,GEMSEAJASPER5,"Genuine Gemstone Paydirt Bags, Rock Collecting | ASR Outdoor","Genuine gemstone paydirt bag packed with raw stones across 12 rock types. A hands-on discovery kit for crystal and mineral collectors of every level.",218,unisex,adult,new,US,regular
asr-outdoor-5lb-cocada-pyrite-gemstone-paydirt-bag-gold-panning-kit,"Genuine Gemstone Paydirt Bags Rock Collecting (12 Rock Types)","Sea Jasper / 3lb",DOY-ASRO-GEMSEAJASPER-3LB-BUN,00810131707521,GEMSEAJASPER3,"Genuine Gemstone Paydirt Bags, Rock Collecting | ASR Outdoor","Genuine gemstone paydirt bag packed with raw stones across 12 rock types. A hands-on discovery kit for crystal and mineral collectors of every level.",218,unisex,adult,new,US,regular
asr-outdoor-5lb-cocada-pyrite-gemstone-paydirt-bag-gold-panning-kit,"Genuine Gemstone Paydirt Bags Rock Collecting (12 Rock Types)","Sea Jasper / 1lb",DOY-ASRO-GEMSEAJASPER-1LB,00810131706920,GEMSEAJASPER,"Genuine Gemstone Paydirt Bags, Rock Collecting | ASR Outdoor","Genuine gemstone paydirt bag packed with raw stones across 12 rock types. A hands-on discovery kit for crystal and mineral collectors of every level.",218,unisex,adult,new,US,regular
asr-outdoor-5lb-cocada-pyrite-gemstone-paydirt-bag-gold-panning-kit,"Genuine Gemstone Paydirt Bags Rock Collecting (12 Rock Types)","Strawberry Quartz / 5lb",DOY-ASRO-GEMSTRQUARTZ-5LB-BUN,00810131704599,GEMSTRQUARTZ5,"Genuine Gemstone Paydirt Bags, Rock Collecting | ASR Outdoor","Genuine gemstone paydirt bag packed with raw stones across 12 rock types. A hands-on discovery kit for crystal and mineral collectors of every level.",218,unisex,adult,new,US,regular
asr-outdoor-5lb-cocada-pyrite-gemstone-paydirt-bag-gold-panning-kit,"Genuine Gemstone Paydirt Bags Rock Collecting (12 Rock Types)","Strawberry Quartz / 3lb",DOY-ASRO-GEMSTRQUARTZ-3LB-BUN,00810131702977,GEMSTRQUARTZ3,"Genuine Gemstone Paydirt Bags, Rock Collecting | ASR Outdoor","Genuine gemstone paydirt bag packed with raw stones across 12 rock types. A hands-on discovery kit for crystal and mineral collectors of every level.",218,unisex,adult,new,US,regular
asr-outdoor-5lb-cocada-pyrite-gemstone-paydirt-bag-gold-panning-kit,"Genuine Gemstone Paydirt Bags Rock Collecting (12 Rock Types)","Strawberry Quartz / 1lb",DOY-ASRO-GEMSTRQUARTZ-1LB,00810131703844,GEMSTRQUARTZ,"Genuine Gemstone Paydirt Bags, Rock Collecting | ASR Outdoor","Genuine gemstone paydirt bag packed with raw stones across 12 rock types. A hands-on discovery kit for crystal and mineral collectors of every level.",218,unisex,adult,new,US,regular
asr-outdoor-5lb-cocada-pyrite-gemstone-paydirt-bag-gold-panning-kit,"Genuine Gemstone Paydirt Bags Rock Collecting (12 Rock Types)","Tiger's Eye / 5lb",DOY-ASRO-GEMTIGER-5LB-BUN,00810131707408,GEMTIGER5,"Genuine Gemstone Paydirt Bags, Rock Collecting | ASR Outdoor","Genuine gemstone paydirt bag packed with raw stones across 12 rock types. A hands-on discovery kit for crystal and mineral collectors of every level.",218,unisex,adult,new,US,regular
asr-outdoor-5lb-cocada-pyrite-gemstone-paydirt-bag-gold-panning-kit,"Genuine Gemstone Paydirt Bags Rock Collecting (12 Rock Types)","Tiger's Eye / 3lb",DOY-ASRO-GEMTIGER-3LB-BUN,00810131701178,GEMTIGER3,"Genuine Gemstone Paydirt Bags, Rock Collecting | ASR Outdoor","Genuine gemstone paydirt bag packed with raw stones across 12 rock types. A hands-on discovery kit for crystal and mineral collectors of every level.",218,unisex,adult,new,US,regular
asr-outdoor-5lb-cocada-pyrite-gemstone-paydirt-bag-gold-panning-kit,"Genuine Gemstone Paydirt Bags Rock Collecting (12 Rock Types)","Tiger's Eye / 1lb",DOY-ASRO-GEMTIGER-1LB,00810131703691,GEMTIGER,"Genuine Gemstone Paydirt Bags, Rock Collecting | ASR Outdoor","Genuine gemstone paydirt bag packed with raw stones across 12 rock types. A hands-on discovery kit for crystal and mineral collectors of every level.",218,unisex,adult,new,US,regular
asr-outdoor-5lb-cocada-pyrite-gemstone-paydirt-bag-gold-panning-kit,"Genuine Gemstone Paydirt Bags Rock Collecting (12 Rock Types)","Tumbled Mix / 5lb",DOY-ASRO-GEMCHINA-5LB-BUN,00810131702731,GEMCHINA5,"Genuine Gemstone Paydirt Bags, Rock Collecting | ASR Outdoor","Genuine gemstone paydirt bag packed with raw stones across 12 rock types. A hands-on discovery kit for crystal and mineral collectors of every level.",218,unisex,adult,new,US,regular
asr-outdoor-5lb-cocada-pyrite-gemstone-paydirt-bag-gold-panning-kit,"Genuine Gemstone Paydirt Bags Rock Collecting (12 Rock Types)","Tumbled Mix / 3lb",DOY-ASRO-GEMCHINA-3LB-BUN,00810131704018,GEMCHINA3,"Genuine Gemstone Paydirt Bags, Rock Collecting | ASR Outdoor","Genuine gemstone paydirt bag packed with raw stones across 12 rock types. A hands-on discovery kit for crystal and mineral collectors of every level.",218,unisex,adult,new,US,regular
asr-outdoor-5lb-cocada-pyrite-gemstone-paydirt-bag-gold-panning-kit,"Genuine Gemstone Paydirt Bags Rock Collecting (12 Rock Types)","Tumbled Mix / 1lb",DOY-ASRO-GEMCHINA-1LB,00810131701246,GEMCHINA,"Genuine Gemstone Paydirt Bags, Rock Collecting | ASR Outdoor","Genuine gemstone paydirt bag packed with raw stones across 12 rock types. A hands-on discovery kit for crystal and mineral collectors of every level.",218,unisex,adult,new,US,regular
asr-outdoor-11-inch-heavy-duty-single-riffle-gold-pans-made-in-usa-three-colors,"11 Inch Heavy Duty Single Riffle Gold Pans Made in USA (Three Colors)",Black,HWK-ASRO-MADEINUSAGP-11IN-BLK,00810131703721,ASRO0GPUSA-B,"11-Inch Single Riffle Gold Pan, Made in USA | ASR Outdoor","USA-made 11-inch single-riffle gold pan in tough ABS plastic with three riffles. Lightweight, rust-resistant, and buoyant for reliable gold recovery.",1011,unisex,adult,new,US,regular
